series_id,year,period,value,footnote_codes
CUUR0000SAM      ,2016,M05,461.23,          
CUUR0000SAM      ,2016,M06,462.075,          
CUUR0000SAM      ,2016,M07,464.164,          
CUUR0000SAM      ,2016,M08,468.379,          
CUUR0000SAM      ,2016,M09,469.154,          
CUUR0000SAM      ,2016,M10,469.23,          
CUUR0000SAM      ,2016,M11,469.333,          
CUUR0000SAM      ,2016,M12,469.447,          
CUUR0000SAM      ,2016,M13,463.675,          
CUUR0000SAM      ,2017,M01,471.7,          
CUUR0000SAM      ,2017,M02,474.546,          
CUUR0000SAM      ,2017,M03,474.561,          
CUUR0000SAM      ,2017,M04,473.582,          
CUUR0000SAM      ,2017,M05,473.512,          
CUUR0000SAM      ,2017,M06,474.36,          
CUUR0000SAM      ,2017,M07,476.126,          
CUUR0000SAM      ,2017,M08,476.869,          
CUUR0000SAM      ,2017,M09,476.485,          
CUUR0000SAM      ,2017,M10,477.121,          
CUUR0000SAM      ,2017,M11,477.198,          
CUUR0000SAM1     ,1935,M13,31.7,          
CUUR0000SAM1     ,1936,M13,31.6,          
CUUR0000SAM1     ,1937,M13,31.8,          
CUUR0000SAM1     ,1938,M13,32,          
CUUR0000SAM1     ,1939,M13,31.9,          
CUUR0000SAM1     ,1940,M13,31.8,          
CUUR0000SAM1     ,1941,M13,32,          
CUUR0000SAM1     ,1942,M13,32.8,          
CUUR0000SAM1     ,1943,M13,33,          
CUUR0000SAM1     ,1944,M13,33.3,          
CUUR0000SAM1     ,1945,M13,33.6,          
CUUR0000SAM1     ,1946,M13,34.2,          
CUUR0000SAM1     ,1947,M03,36.1,          
CUUR0000SAM1     ,1947,M06,36.6,          
CUUR0000SAM1     ,1947,M09,37.2,          
CUUR0000SAM1     ,1947,M11,37.6,          
CUUR0000SAM1     ,1947,M12,37.8,          
CUUR0000SAM1     ,1947,M13,36.7,          
CUUR0000SAM1     ,1948,M03,38.4,          
CUUR0000SAM1     ,1948,M06,38.6,          
CUUR0000SAM1     ,1948,M09,38.8,          
CUUR0000SAM1     ,1948,M12,39,          
CUUR0000SAM1     ,1948,M13,38.6,          
CUUR0000SAM1     ,1949,M03,39,          
CUUR0000SAM1     ,1949,M06,39.2,          
CUUR0000SAM1     ,1949,M09,39.3,          
CUUR0000SAM1     ,1949,M12,39.3,          
CUUR0000SAM1     ,1949,M13,39.2,          
CUUR0000SAM1     ,1950,M03,39.3,          
CUUR0000SAM1     ,1950,M06,39.4,          
CUUR0000SAM1     ,1950,M09,40,          
CUUR0000SAM1     ,1950,M12,40.4,          
CUUR0000SAM1     ,1950,M13,39.7,          
CUUR0000SAM1     ,1951,M03,40.7,          
CUUR0000SAM1     ,1951,M06,40.8,          
CUUR0000SAM1     ,1951,M09,41.1,          
CUUR0000SAM1     ,1951,M12,41,          
CUUR0000SAM1     ,1951,M13,40.8,          
CUUR0000SAM1     ,1952,M03,41.1,          
CUUR0000SAM1     ,1952,M06,41.1,          
CUUR0000SAM1     ,1952,M09,41.2,          
CUUR0000SAM1     ,1952,M12,41.4,          
CUUR0000SAM1     ,1952,M13,41.2,          
CUUR0000SAM1     ,1953,M03,41.2,          
CUUR0000SAM1     ,1953,M06,41.7,          
CUUR0000SAM1     ,1953,M09,41.7,          
CUUR0000SAM1     ,1953,M12,41.9,          
CUUR0000SAM1     ,1953,M13,41.5,          
CUUR0000SAM1     ,1954,M03,41.6,          
CUUR0000SAM1     ,1954,M06,42.1,          
CUUR0000SAM1     ,1954,M09,42.2,          
CUUR0000SAM1     ,1954,M12,42.3,          
CUUR0000SAM1     ,1954,M13,42,          
CUUR0000SAM1     ,1955,M03,42,          
CUUR0000SAM1     ,1955,M06,42.4,          
CUUR0000SAM1     ,1955,M09,42.5,          
CUUR0000SAM1     ,1955,M12,43.3,          
CUUR0000SAM1     ,1955,M13,42.5,          
CUUR0000SAM1     ,1956,M03,43.3,          
CUUR0000SAM1     ,1956,M06,43.3,          
CUUR0000SAM1     ,1956,M09,43.6,          
CUUR0000SAM1     ,1956,M12,43.7,          
CUUR0000SAM1     ,1956,M13,43.4,          
CUUR0000SAM1     ,1957,M03,44,          
CUUR0000SAM1     ,1957,M06,44.7,          
CUUR0000SAM1     ,1957,M09,44.8,          
CUUR0000SAM1     ,1957,M12,45.4,          
CUUR0000SAM1     ,1957,M13,44.6,          
CUUR0000SAM1     ,1958,M03,45.9,          
CUUR0000SAM1     ,1958,M06,46.2,          
CUUR0000SAM1     ,1958,M09,46.3,          
CUUR0000SAM1     ,1958,M12,46.4,          
CUUR0000SAM1     ,1958,M13,46.1,          
CUUR0000SAM1     ,1959,M03,46.4,          
CUUR0000SAM1     ,1959,M06,46.8,          
CUUR0000SAM1     ,1959,M09,47.1,          
CUUR0000SAM1     ,1959,M12,47.1,          
CUUR0000SAM1     ,1959,M13,46.8,          
CUUR0000SAM1     ,1960,M03,47,          
CUUR0000SAM1     ,1960,M06,47,          
CUUR0000SAM1     ,1960,M09,46.9,          
CUUR0000SAM1     ,1960,M12,46.5,          
CUUR0000SAM1     ,1960,M13,46.9,          
CUUR0000SAM1     ,1961,M03,46.4,          
CUUR0000SAM1     ,1961,M06,46.5,          
CUUR0000SAM1     ,1961,M09,46.3,          
CUUR0000SAM1     ,1961,M12,46.1,          
CUUR0000SAM1     ,1961,M13,46.3,          
CUUR0000SAM1     ,1962,M03,45.9,          
CUUR0000SAM1     ,1962,M06,45.8,          
CUUR0000SAM1     ,1962,M09,45.3,          
CUUR0000SAM1     ,1962,M12,45.1,          
CUUR0000SAM1     ,1962,M13,45.6,          
CUUR0000SAM1     ,1963,M03,45.2,          
CUUR0000SAM1     ,1963,M06,45.2,          
CUUR0000SAM1     ,1963,M09,45.2,          
CUUR0000SAM1     ,1963,M12,45.1,          
CUUR0000SAM1     ,1963,M13,45.2,          
CUUR0000SAM1     ,1964,M06,45.2,          
CUUR0000SAM1     ,1964,M12,45,          
CUUR0000SAM1     ,1964,M13,45.1,          
CUUR0000SAM1     ,1965,M06,45,          
CUUR0000SAM1     ,1965,M09,44.9,          
CUUR0000SAM1     ,1965,M12,45,          
CUUR0000SAM1     ,1965,M13,45,          
CUUR0000SAM1     ,1966,M03,45.1,          
CUUR0000SAM1     ,1966,M06,45.2,          
CUUR0000SAM1     ,1966,M09,45.1,          
CUUR0000SAM1     ,1966,M12,45,          
CUUR0000SAM1     ,1966,M13,45.1,          
CUUR0000SAM1     ,1967,M01,45.1,          
CUUR0000SAM1     ,1967,M02,45.1,          
CUUR0000SAM1     ,1967,M03,44.9,          
CUUR0000SAM1     ,1967,M04,44.8,          
CUUR0000SAM1     ,1967,M05,44.9,          
CUUR0000SAM1     ,1967,M06,44.8,          
CUUR0000SAM1     ,1967,M07,44.8,          
CUUR0000SAM1     ,1967,M08,44.9,          
CUUR0000SAM1     ,1967,M09,44.9,          
CUUR0000SAM1     ,1967,M10,44.9,          
CUUR0000SAM1     ,1967,M11,44.9,          
CUUR0000SAM1     ,1967,M12,45,          
CUUR0000SAM1     ,1967,M13,44.9,          
CUUR0000SAM1     ,1968,M01,45,          
CUUR0000SAM1     ,1968,M02,45,          
CUUR0000SAM1     ,1968,M03,45,          
CUUR0000SAM1     ,1968,M04,45,          
CUUR0000SAM1     ,1968,M05,45,          
CUUR0000SAM1     ,1968,M06,44.9,          
CUUR0000SAM1     ,1968,M07,44.9,          
CUUR0000SAM1     ,1968,M08,44.9,          
CUUR0000SAM1     ,1968,M09,44.9,          
CUUR0000SAM1     ,1968,M10,45,          
CUUR0000SAM1     ,1968,M11,45,          
CUUR0000SAM1     ,1968,M12,45.1,          
CUUR0000SAM1     ,1968,M13,45,          
CUUR0000SAM1     ,1969,M01,45.2,          
CUUR0000SAM1     ,1969,M02,45.2,          
CUUR0000SAM1     ,1969,M03,45.3,          
CUUR0000SAM1     ,1969,M04,45.4,          
CUUR0000SAM1     ,1969,M05,45.5,          
CUUR0000SAM1     ,1969,M06,45.5,          
CUUR0000SAM1     ,1969,M07,45.4,          
CUUR0000SAM1     ,1969,M08,45.5,          
CUUR0000SAM1     ,1969,M09,45.5,          
CUUR0000SAM1     ,1969,M10,45.5,          
CUUR0000SAM1     ,1969,M11,45.6,          
CUUR0000SAM1     ,1969,M12,45.6,          
CUUR0000SAM1     ,1969,M13,45.4,          
CUUR0000SAM1     ,1970,M01,45.7,          
CUUR0000SAM1     ,1970,M02,45.8,          
CUUR0000SAM1     ,1970,M03,46,          
CUUR0000SAM1     ,1970,M04,46.3,          
CUUR0000SAM1     ,1970,M05,46.5,          
CUUR0000SAM1     ,1970,M06,46.6,          
CUUR0000SAM1     ,1970,M07,46.7,          
CUUR0000SAM1     ,1970,M08,46.8,          
CUUR0000SAM1     ,1970,M09,46.8,          
CUUR0000SAM1     ,1970,M10,46.8,          
CUUR0000SAM1     ,1970,M11,46.7,          
CUUR0000SAM1     ,1970,M12,46.7,          
CUUR0000SAM1     ,1970,M13,46.5,          
CUUR0000SAM1     ,1971,M01,46.9,          
CUUR0000SAM1     ,1971,M02,47.1,          
CUUR0000SAM1     ,1971,M03,47.1,          
CUUR0000SAM1     ,1971,M04,47.2,          
CUUR0000SAM1     ,1971,M05,47.3,          
CUUR0000SAM1     ,1971,M06,47.4,          
CUUR0000SAM1     ,1971,M07,47.3,          
CUUR0000SAM1     ,1971,M08,47.4,          
CUUR0000SAM1     ,1971,M09,47.4,          
CUUR0000SAM1     ,1971,M10,47.4,          
CUUR0000SAM1     ,1971,M11,47.4,          
CUUR0000SAM1     ,1971,M12,47.4,          
CUUR0000SAM1     ,1971,M13,47.3,          
CUUR0000SAM1     ,1972,M01,47.3,          
CUUR0000SAM1     ,1972,M02,47.3,          
CUUR0000SAM1     ,1972,M03,47.3,          
CUUR0000SAM1     ,1972,M04,47.3,          
CUUR0000SAM1     ,1972,M05,47.4,          
CUUR0000SAM1     ,1972,M06,47.5,          
CUUR0000SAM1     ,1972,M07,47.4,          
CUUR0000SAM1     ,1972,M08,47.5,          
CUUR0000SAM1     ,1972,M09,47.4,          
CUUR0000SAM1     ,1972,M10,47.4,          
CUUR0000SAM1     ,1972,M11,47.4,          
CUUR0000SAM1     ,1972,M12,47.4,          
CUUR0000SAM1     ,1972,M13,47.4,          
CUUR0000SAM1     ,1973,M01,47.4,          
CUUR0000SAM1     ,1973,M02,47.5,          
CUUR0000SAM1     ,1973,M03,47.4,          
CUUR0000SAM1     ,1973,M04,47.4,          
CUUR0000SAM1     ,1973,M05,47.5,          
CUUR0000SAM1     ,1973,M06,47.5,          
CUUR0000SAM1     ,1973,M07,47.5,          
CUUR0000SAM1     ,1973,M08,47.5,          
CUUR0000SAM1     ,1973,M09,47.6,          
CUUR0000SAM1     ,1973,M10,47.6,          
CUUR0000SAM1     ,1973,M11,47.6,          
CUUR0000SAM1     ,1973,M12,47.7,          
CUUR0000SAM1     ,1973,M13,47.5,          
CUUR0000SAM1     ,1974,M01,47.9,          
CUUR0000SAM1     ,1974,M02,48,          
CUUR0000SAM1     ,1974,M03,48.1,          
CUUR0000SAM1     ,1974,M04,48.3,          
CUUR0000SAM1     ,1974,M05,48.5,          
CUUR0000SAM1     ,1974,M06,48.8,          
CUUR0000SAM1     ,1974,M07,49.1,          
CUUR0000SAM1     ,1974,M08,49.6,          
CUUR0000SAM1     ,1974,M09,49.9,          
CUUR0000SAM1     ,1974,M10,50.2,          
CUUR0000SAM1     ,1974,M11,50.6,          
CUUR0000SAM1     ,1974,M12,51,          
CUUR0000SAM1     ,1974,M13,49.2,          
CUUR0000SAM1     ,1975,M01,51.5,          
CUUR0000SAM1     ,1975,M02,52,          
CUUR0000SAM1     ,1975,M03,52.4,          
CUUR0000SAM1     ,1975,M04,52.7,          
CUUR0000SAM1     ,1975,M05,53,          
CUUR0000SAM1     ,1975,M06,53.3,          
CUUR0000SAM1     ,1975,M07,53.6,          
CUUR0000SAM1     ,1975,M08,53.7,          
CUUR0000SAM1     ,1975,M09,54,          
CUUR0000SAM1     ,1975,M10,54.2,          
CUUR0000SAM1     ,1975,M11,54.5,          
CUUR0000SAM1     ,1975,M12,54.7,          
CUUR0000SAM1     ,1975,M13,53.3,          
CUUR0000SAM1     ,1976,M01,55,          
CUUR0000SAM1     ,1976,M02,55.3,          
CUUR0000SAM1     ,1976,M03,55.6,          
CUUR0000SAM1     ,1976,M04,55.9,          
CUUR0000SAM1     ,1976,M05,56.3,          
CUUR0000SAM1     ,1976,M06,56.5,          
CUUR0000SAM1     ,1976,M07,56.7,          
CUUR0000SAM1     ,1976,M08,56.9,          
CUUR0000SAM1     ,1976,M09,57.2,          
CUUR0000SAM1     ,1976,M10,57.4,          
CUUR0000SAM1     ,1976,M11,57.7,          
CUUR0000SAM1     ,1976,M12,57.8,          
CUUR0000SAM1     ,1976,M13,56.5,          
CUUR0000SAM1     ,1977,M01,58.2,          
CUUR0000SAM1     ,1977,M02,58.6,          
CUUR0000SAM1     ,1977,M03,59,          
CUUR0000SAM1     ,1977,M04,59.4,          
CUUR0000SAM1     ,1977,M05,59.8,          
CUUR0000SAM1     ,1977,M06,60.2,          
CUUR0000SAM1     ,1977,M07,60.4,          
CUUR0000SAM1     ,1977,M08,60.6,          
CUUR0000SAM1     ,1977,M09,61,          
CUUR0000SAM1     ,1977,M10,61.3,          
CUUR0000SAM1     ,1977,M11,61.6,          
CUUR0000SAM1     ,1977,M12,61.9,          
CUUR0000SAM1     ,1977,M13,60.2,          
CUUR0000SAM1     ,1978,M01,62.3,          
CUUR0000SAM1     ,1978,M02,62.9,          
CUUR0000SAM1     ,1978,M03,63.3,          
CUUR0000SAM1     ,1978,M04,63.6,          
CUUR0000SAM1     ,1978,M05,64,          
CUUR0000SAM1     ,1978,M06,64.3,          
CUUR0000SAM1     ,1978,M07,64.6,          
CUUR0000SAM1     ,1978,M08,64.8,          
CUUR0000SAM1     ,1978,M09,65.1,          
CUUR0000SAM1     ,1978,M10,65.5,          
CUUR0000SAM1     ,1978,M11,66,          
CUUR0000SAM1     ,1978,M12,66.4,          
CUUR0000SAM1     ,1978,M13,64.4,          
CUUR0000SAM1     ,1979,M01,66.8,          
CUUR0000SAM1     ,1979,M02,67.3,          
CUUR0000SAM1     ,1979,M03,67.6,          
CUUR0000SAM1     ,1979,M04,68,          
CUUR0000SAM1     ,1979,M05,68.4,          
CUUR0000SAM1     ,1979,M06,68.8,          
CUUR0000SAM1     ,1979,M07,69.1,          
CUUR0000SAM1     ,1979,M08,69.5,          
CUUR0000SAM1     ,1979,M09,69.9,          
CUUR0000SAM1     ,1979,M10,70.3,          
CUUR0000SAM1     ,1979,M11,70.8,          
CUUR0000SAM1     ,1979,M12,71.4,          
CUUR0000SAM1     ,1979,M13,69,          
CUUR0000SAM1     ,1980,M01,72,          
CUUR0000SAM1     ,1980,M02,72.7,          
CUUR0000SAM1     ,1980,M03,73.4,          
CUUR0000SAM1     ,1980,M04,74,          
CUUR0000SAM1     ,1980,M05,74.7,          
CUUR0000SAM1     ,1980,M06,75.3,          
CUUR0000SAM1     ,1980,M07,75.9,          
CUUR0000SAM1     ,1980,M08,76.4,          
CUUR0000SAM1     ,1980,M09,76.9,          
CUUR0000SAM1     ,1980,M10,77.4,          
CUUR0000SAM1     ,1980,M11,78,          
CUUR0000SAM1     ,1980,M12,78.6,          
CUUR0000SAM1     ,1980,M13,75.4,          
CUUR0000SAM1     ,1981,M01,79.3,          
CUUR0000SAM1     ,1981,M02,80.4,          
CUUR0000SAM1     ,1981,M03,81.1,          
CUUR0000SAM1     ,1981,M04,81.8,          
CUUR0000SAM1     ,1981,M05,82.9,          
CUUR0000SAM1     ,1981,M06,83.6,          
CUUR0000SAM1     ,1981,M07,84.2,          
CUUR0000SAM1     ,1981,M08,85,          
CUUR0000SAM1     ,1981,M09,85.6,          
CUUR0000SAM1     ,1981,M10,86.2,          
CUUR0000SAM1     ,1981,M11,86.6,          
CUUR0000SAM1     ,1981,M12,87.4,          
CUUR0000SAM1     ,1981,M13,83.7,          
CUUR0000SAM1     ,1982,M01,87.9,          
CUUR0000SAM1     ,1982,M02,88.7,          
CUUR0000SAM1     ,1982,M03,89.7,          
CUUR0000SAM1     ,1982,M04,90.8,          
CUUR0000SAM1     ,1982,M05,91.6,          
CUUR0000SAM1     ,1982,M06,92.2,          
CUUR0000SAM1     ,1982,M07,92.6,          
CUUR0000SAM1     ,1982,M08,93.4,          
CUUR0000SAM1     ,1982,M09,94.2,          
CUUR0000SAM1     ,1982,M10,94.9,          
CUUR0000SAM1     ,1982,M11,95.5,          
CUUR0000SAM1     ,1982,M12,95.9,          
CUUR0000SAM1     ,1982,M13,92.3,          
CUUR0000SAM1     ,1983,M01,96.6,          
CUUR0000SAM1     ,1983,M02,97.2,          
CUUR0000SAM1     ,1983,M03,98.1,          
CUUR0000SAM1     ,1983,M04,99.2,          
CUUR0000SAM1     ,1983,M05,99.8,          
CUUR0000SAM1     ,1983,M06,100.1,          
CUUR0000SAM1     ,1983,M07,100.6,          
CUUR0000SAM1     ,1983,M08,101.1,          
CUUR0000SAM1     ,1983,M09,101.5,          
CUUR0000SAM1     ,1983,M10,102.1,          
CUUR0000SAM1     ,1983,M11,102.7,          
CUUR0000SAM1     ,1983,M12,103.1,          
CUUR0000SAM1     ,1983,M13,100.2,          
CUUR0000SAM1     ,1984,M01,103.7,          
CUUR0000SAM1     ,1984,M02,104.5,          
CUUR0000SAM1     ,1984,M03,105.4,          
CUUR0000SAM1     ,1984,M04,106.3,          
CUUR0000SAM1     ,1984,M05,107.1,          
CUUR0000SAM1     ,1984,M06,107.4,          
CUUR0000SAM1     ,1984,M07,108,          
CUUR0000SAM1     ,1984,M08,108.4,          
CUUR0000SAM1     ,1984,M09,108.8,          
CUUR0000SAM1     ,1984,M10,109.5,          
CUUR0000SAM1     ,1984,M11,110.2,          
CUUR0000SAM1     ,1984,M12,111,          
CUUR0000SAM1     ,1984,M13,107.5,          
CUUR0000SAM1     ,1985,M01,111.4,          
CUUR0000SAM1     ,1985,M02,112.1,          
CUUR0000SAM1     ,1985,M03,113,          
CUUR0000SAM1     ,1985,M04,113.9,          
CUUR0000SAM1     ,1985,M05,114.5,          
CUUR0000SAM1     ,1985,M06,115.3,          
CUUR0000SAM1     ,1985,M07,115.7,          
CUUR0000SAM1     ,1985,M08,116.3,          
CUUR0000SAM1     ,1985,M09,116.7,          
CUUR0000SAM1     ,1985,M10,117.2,          
CUUR0000SAM1     ,1985,M11,117.9,          
CUUR0000SAM1     ,1985,M12,118,          
CUUR0000SAM1     ,1985,M13,115.2,          
CUUR0000SAM1     ,1986,M01,118.7,          
CUUR0000SAM1     ,1986,M02,120,          
CUUR0000SAM1     ,1986,M03,120.9,          
CUUR0000SAM1     ,1986,M04,121.7,          
CUUR0000SAM1     ,1986,M05,122.2,          
CUUR0000SAM1     ,1986,M06,122.6,          
CUUR0000SAM1     ,1986,M07,123.6,          
CUUR0000SAM1     ,1986,M08,123.8,          
CUUR0000SAM1     ,1986,M09,124.1,          
CUUR0000SAM1     ,1986,M10,124.5,          
CUUR0000SAM1     ,1986,M11,124.8,          
CUUR0000SAM1     ,1986,M12,126,          
CUUR0000SAM1     ,1986,M13,122.8,          
CUUR0000SAM1     ,1987,M01,126.7,          
CUUR0000SAM1     ,1987,M02,127.4,          
CUUR0000SAM1     ,1987,M03,128.5,          
CUUR0000SAM1     ,1987,M04,129,          
CUUR0000SAM1     ,1987,M05,129.9,          
CUUR0000SAM1     ,1987,M06,130.8,          
CUUR0000SAM1     ,1987,M07,131.6,          
CUUR0000SAM1     ,1987,M08,132.2,          
CUUR0000SAM1     ,1987,M09,132.7,          
CUUR0000SAM1     ,1987,M10,133.5,          
CUUR0000SAM1     ,1987,M11,134.2,          
CUUR0000SAM1     ,1987,M12,134.9,          
CUUR0000SAM1     ,1987,M13,131,          
CUUR0000SAM1     ,1988,M01,135.4,          
CUUR0000SAM1     ,1988,M02,136.1,          
CUUR0000SAM1     ,1988,M03,137,          
CUUR0000SAM1     ,1988,M04,138.1,          
CUUR0000SAM1     ,1988,M05,139,          
CUUR0000SAM1     ,1988,M06,139.4,          
CUUR0000SAM1     ,1988,M07,140.5,          
CUUR0000SAM1     ,1988,M08,141.1,          
CUUR0000SAM1     ,1988,M09,142,          
CUUR0000SAM1     ,1988,M10,143.2,          
CUUR0000SAM1     ,1988,M11,143.3,          
CUUR0000SAM1     ,1988,M12,144.2,          
CUUR0000SAM1     ,1988,M13,139.9,          
CUUR0000SAM1     ,1989,M01,145,          
CUUR0000SAM1     ,1989,M02,145.8,          
CUUR0000SAM1     ,1989,M03,147.2,          
CUUR0000SAM1     ,1989,M04,148.4,          
CUUR0000SAM1     ,1989,M05,150,          
CUUR0000SAM1     ,1989,M06,151,          
CUUR0000SAM1     ,1989,M07,151.4,          
CUUR0000SAM1     ,1989,M08,152.1,          
CUUR0000SAM1     ,1989,M09,153.3,          
CUUR0000SAM1     ,1989,M10,154.1,          
CUUR0000SAM1     ,1989,M11,155.3,          
CUUR0000SAM1     ,1989,M12,156,          
CUUR0000SAM1     ,1989,M13,150.8,          
CUUR0000SAM1     ,1990,M01,156.9,          
CUUR0000SAM1     ,1990,M02,158.6,          
CUUR0000SAM1     ,1990,M03,159.9,          
CUUR0000SAM1     ,1990,M04,161.3,          
CUUR0000SAM1     ,1990,M05,162.2,          
CUUR0000SAM1     ,1990,M06,163.3,          
CUUR0000SAM1     ,1990,M07,164.1,          
CUUR0000SAM1     ,1990,M08,164.8,          
CUUR0000SAM1     ,1990,M09,166,          
CUUR0000SAM1     ,1990,M10,166.8,          
CUUR0000SAM1     ,1990,M11,167.8,          
CUUR0000SAM1     ,1990,M12,169.1,          
CUUR0000SAM1     ,1990,M13,163.4,          
CUUR0000SAM1     ,1991,M01,170.4,          
CUUR0000SAM1     ,1991,M02,171.6,          
CUUR0000SAM1     ,1991,M03,173.2,          
CUUR0000SAM1     ,1991,M04,174.3,          
CUUR0000SAM1     ,1991,M05,175.4,          
